2M07383950+2131351,114.66460,21.52642,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.105,0.013,15.968,0.005,15.658,0.009,15.566,0.005,15.547,0.007,14.725,0.006,14.431,0.006,14.419,0.009,14.377,0.022,14.387,0.034,14.281,0.054,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382631+2131158,114.60963,21.52107,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.990,0.006,14.837,0.003,14.578,0.008,14.513,0.006,14.530,0.006,13.768,0.007,13.543,0.005,13.529,0.009,13.503,0.021,13.473,0.023,13.448,0.037,13.315,0.047,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07381749+2124058,114.57288,21.40162,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,18.514,0.014,15.996,0.010,14.793,0.020,14.345,0.006,14.106,0.005,12.984,0.022,12.370,0.024,12.234,0.020,12.139,0.024,12.166,0.027,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382620+2136532,114.60918,21.61480,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.743,0.007,15.657,0.005,15.425,0.006,15.340,0.013,15.335,0.008,14.595,0.007,14.352,0.005,14.364,0.009,14.335,0.022,14.312,0.034,14.219,0.054,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382501+2133283,114.60424,21.55788,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.614,0.007,14.895,0.003,14.236,0.005,99.999,9.999,13.879,0.007,12.923,0.022,12.452,0.024,12.390,0.020,12.309,0.016,12.361,0.026,12.341,0.020,12.288,0.024,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07385583+2133411,114.73264,21.56144,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,18.088,0.012,16.904,0.006,16.504,0.011,16.358,0.007,16.283,0.011,15.411,0.022,14.983,0.017,15.128,0.019,15.003,0.026,15.003,0.041,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07375598+2131263,114.48325,21.52399,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.175,0.007,14.625,0.004,14.108,0.008,13.842,0.038,13.873,0.010,13.020,0.023,12.651,0.022,12.611,0.025,12.559,0.024,12.618,0.030,12.535,0.036,12.616,0.034,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382236+2134533,114.59318,21.58149,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.901,0.011,16.712,0.005,16.272,0.007,16.079,0.013,16.010,0.015,15.148,0.009,14.747,0.007,14.644,0.010,14.596,0.025,14.624,0.028,14.540,0.075,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07390043+2125363,114.75183,21.42675,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,18.463,0.023,15.891,0.009,14.621,0.008,14.002,0.028,13.849,0.009,12.726,0.023,12.050,0.023,11.900,0.022,11.827,0.022,11.841,0.024,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380345+2138296,114.51440,21.64156,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,19.539,0.014,18.121,0.009,17.305,0.015,16.849,0.011,15.642,0.012,15.049,0.011,14.678,0.015,14.598,0.022,14.571,0.052,14.556,0.076,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07381774+2135503,114.57392,21.59733,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.168,0.008,16.053,0.004,15.786,0.005,15.699,0.016,15.686,0.007,14.931,0.009,14.657,0.006,14.647,0.010,14.622,0.019,14.610,0.029,14.648,0.072,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380789+2129481,114.53291,21.49670,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.376,0.009,15.300,0.004,15.101,0.006,15.019,0.006,15.049,0.009,14.378,0.009,14.180,0.009,14.112,0.008,14.025,0.024,14.027,0.028,14.020,0.054,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380599+2133071,114.52497,21.55198,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.472,0.007,14.727,0.004,14.070,0.004,13.799,0.025,13.683,0.009,12.749,0.023,12.315,0.022,12.209,0.022,12.138,0.016,12.163,0.024,12.137,0.020,12.080,0.020,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382818+2138066,114.61743,21.63517,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.829,0.012,16.571,0.006,16.148,0.004,15.988,0.009,15.919,0.009,15.076,0.009,14.725,0.006,14.679,0.009,14.719,0.022,14.677,0.040,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07384574+2135420,114.69061,21.59502,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,18.412,0.015,16.990,0.005,16.468,0.007,16.309,0.007,16.227,0.012,15.289,0.008,14.937,0.007,14.916,0.011,14.881,0.019,14.857,0.039,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382884+2140502,114.62019,21.68061,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.461,0.006,14.645,0.005,13.902,0.006,99.999,9.999,13.356,0.010,12.240,0.021,11.748,0.022,11.576,0.020,11.485,0.018,11.511,0.022,11.454,0.021,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382106+2134098,114.58778,21.56940,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.448,0.007,15.328,0.004,15.082,0.004,15.000,0.008,14.997,0.008,14.232,0.008,13.958,0.005,13.957,0.009,13.931,0.024,13.919,0.029,13.903,0.040,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380996+2135523,114.54150,21.59787,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.517,0.011,16.379,0.005,16.049,0.005,15.947,0.014,15.920,0.009,15.169,0.011,14.867,0.006,14.818,0.010,14.800,0.023,14.807,0.034,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380387+2129305,114.51613,21.49181,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.469,0.008,16.368,0.004,16.036,0.006,15.934,0.010,15.925,0.009,15.212,0.008,14.947,0.009,14.791,0.010,14.749,0.026,14.765,0.039,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07384301+2132174,114.67922,21.53817,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.489,0.013,15.375,0.006,15.140,0.008,15.090,0.005,15.111,0.007,14.343,0.006,14.113,0.006,14.139,0.009,14.108,0.019,14.088,0.033,14.100,0.039,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382502+2138510,114.60426,21.64751,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,18.946,0.011,17.526,0.007,16.226,0.009,15.521,0.010,14.164,0.010,13.699,0.009,13.357,0.013,13.099,0.022,13.037,0.025,12.988,0.025,13.070,0.041,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07384200+2136503,114.67501,21.61398,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,18.948,0.019,17.527,0.007,16.942,0.008,16.733,0.008,16.628,0.014,15.658,0.008,15.206,0.007,15.127,0.011,15.099,0.020,15.079,0.032,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382064+2129067,114.58601,21.48522,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.995,0.007,14.863,0.004,14.628,0.005,14.574,0.006,14.592,0.008,13.862,0.008,13.649,0.008,13.626,0.011,13.549,0.022,13.578,0.030,13.531,0.047,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382241+2133466,114.59341,21.56295,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.630,0.007,14.982,0.003,14.350,0.004,14.134,0.005,14.014,0.006,13.078,0.035,12.648,0.037,12.562,0.031,12.519,0.023,12.537,0.039,12.500,0.025,12.455,0.027,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382250+2134271,114.59377,21.57422,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.978,0.006,14.833,0.004,14.589,0.005,14.530,0.010,14.548,0.008,13.797,0.008,13.593,0.006,13.586,0.008,13.505,0.023,13.204,0.032,13.434,0.038,13.412,0.060,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07381539+2133064,114.56416,21.55180,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.380,0.006,15.285,0.003,15.068,0.002,15.016,0.008,15.012,0.007,14.288,0.007,14.051,0.006,14.051,0.009,14.024,0.016,14.000,0.025,13.967,0.035,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382486+2133528,114.60361,21.56467,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.736,0.008,14.618,0.007,14.373,0.012,14.327,0.012,14.338,0.009,13.619,0.009,13.373,0.006,13.381,0.009,13.329,0.021,13.330,0.033,13.300,0.029,13.331,0.056,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07384991+2131010,114.70799,21.51697,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.441,0.010,16.230,0.006,15.889,0.010,15.771,0.008,15.751,0.008,14.881,0.008,14.669,0.011,14.673,0.010,14.577,0.024,14.554,0.042,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380399+2134122,114.51664,21.57007,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.568,0.005,14.281,0.004,13.878,0.005,13.776,0.022,13.671,0.008,12.848,0.023,12.551,0.023,12.455,0.022,12.425,0.018,12.431,0.027,12.421,0.024,12.349,0.026,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382070+2141234,114.58626,21.68986,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.440,0.009,16.313,0.007,16.002,0.005,15.904,0.006,15.862,0.009,15.090,0.008,14.790,0.009,14.823,0.011,14.768,0.019,99.999,9.999,14.674,0.065,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07381730+2134095,114.57209,21.56933,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.453,0.005,15.354,0.004,15.134,0.003,15.064,0.007,15.047,0.009,14.307,0.007,14.044,0.005,14.034,0.009,14.000,0.021,13.974,0.025,13.898,0.039,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07383658+2118386,114.65245,21.31074,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.154,0.027,14.353,0.018,99.999,9.999,99.999,9.999,12.554,0.015,11.374,0.022,10.711,0.022,10.551,0.020,10.479,0.023,10.585,0.023,99.999,9.999,99.999,9.999,10.491,0.080,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07383860+2133060,114.66087,21.55168,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.768,0.007,14.619,0.004,14.375,0.006,14.298,0.004,14.309,0.007,13.538,0.006,13.297,0.005,13.317,0.009,13.298,0.018,13.272,0.029,13.268,0.024,13.331,0.050,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07384182+2129272,114.67427,21.49091,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.490,0.007,15.361,0.004,15.132,0.014,15.079,0.007,15.097,0.007,14.374,0.008,14.182,0.010,14.128,0.009,14.085,0.024,14.068,0.036,14.048,0.051,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380374+2131223,114.51561,21.52288,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.335,0.008,16.224,0.004,15.860,0.007,15.708,0.010,15.669,0.013,14.887,0.008,14.565,0.006,14.488,0.009,14.436,0.023,14.440,0.028,14.330,0.056,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380925+2141457,114.53856,21.69605,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,14.749,0.003,13.641,0.011,99.999,9.999,99.999,9.999,13.293,0.004,12.559,0.022,12.346,0.023,12.282,0.021,12.221,0.021,12.145,0.024,12.193,0.024,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382850+2138276,114.61875,21.64102,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.178,0.010,16.073,0.007,15.795,0.004,15.688,0.006,15.675,0.007,14.902,0.007,14.620,0.006,14.632,0.009,14.585,0.020,14.609,0.036,14.494,0.061,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07375821+2136015,114.49258,21.60043,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.782,0.012,16.459,0.006,16.027,0.004,15.862,0.009,15.796,0.009,15.011,0.011,14.642,0.009,14.512,0.013,14.545,0.031,99.999,9.999,14.349,0.081,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07381537+2135539,114.56405,21.59831,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.806,0.012,16.660,0.005,16.300,0.004,16.194,0.014,16.137,0.010,15.374,0.010,15.063,0.007,15.036,0.011,14.966,0.024,14.943,0.041,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07381952+2146133,114.58137,21.77039,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.114,0.009,15.994,0.005,15.676,0.005,15.577,0.013,15.547,0.021,14.762,0.036,14.580,0.057,14.424,0.068,14.447,0.020,99.999,9.999,14.481,0.075,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07384239+2132216,114.67666,21.53934,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.960,0.012,14.815,0.007,14.574,0.008,14.510,0.005,14.529,0.010,13.737,0.006,13.490,0.006,13.527,0.009,13.490,0.017,13.483,0.028,13.469,0.030,13.335,0.059,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07383462+2135045,114.64427,21.58460,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.978,0.006,14.847,0.003,14.619,0.004,14.569,0.005,14.567,0.005,13.812,0.007,13.581,0.005,13.607,0.009,13.581,0.023,13.544,0.023,13.495,0.036,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382680+2133075,114.61167,21.55210,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.290,0.005,14.096,0.002,13.846,0.006,99.999,9.999,13.784,0.008,13.031,0.024,12.820,0.022,12.769,0.026,12.721,0.020,12.719,0.026,12.639,0.025,12.709,0.031,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07384553+2122489,114.68975,21.38025,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.918,0.018,15.340,0.004,14.756,0.008,14.576,0.008,14.482,0.009,13.535,0.008,13.178,0.007,13.086,0.011,13.070,0.025,13.124,0.034,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07384630+2127364,114.69293,21.46013,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.788,0.008,15.366,0.004,14.856,0.014,14.696,0.007,14.649,0.007,13.742,0.009,13.447,0.013,13.400,0.012,13.288,0.025,13.327,0.032,13.342,0.049,13.313,0.053,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07375938+2122539,114.49741,21.38164,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.804,0.013,15.195,0.005,14.609,0.036,14.427,0.041,14.362,0.021,13.540,0.010,13.149,0.009,12.998,0.010,12.988,0.026,13.005,0.032,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07383200+2125301,114.63335,21.42504,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.175,0.009,15.493,0.004,14.852,0.004,14.618,0.005,14.477,0.009,13.549,0.008,13.081,0.007,12.926,0.011,12.909,0.024,12.987,0.033,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07381785+2133235,114.57439,21.55654,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.625,0.006,14.519,0.003,14.299,0.002,14.234,0.006,14.230,0.006,13.493,0.008,13.267,0.006,13.234,0.008,13.193,0.020,13.184,0.021,13.172,0.025,13.138,0.034,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07381969+2131106,114.58205,21.51963,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.907,0.009,15.808,0.004,15.537,0.007,15.455,0.007,15.463,0.007,14.710,0.006,14.445,0.005,14.430,0.008,14.404,0.019,14.395,0.029,14.459,0.064,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380767+2139382,114.53197,21.66062,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.932,0.009,14.753,0.006,14.498,0.004,14.399,0.030,14.436,0.006,13.664,0.009,13.403,0.007,13.383,0.011,13.362,0.020,13.360,0.032,13.333,0.032,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07384162+2136589,114.67345,21.61638,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,21.014,0.079,18.474,0.010,17.181,0.007,16.645,0.009,16.333,0.011,15.138,0.010,14.519,0.008,14.274,0.013,14.249,0.019,14.237,0.028,14.182,0.041,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382650+2134579,114.61042,21.58275,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.712,0.005,14.592,0.003,14.323,0.006,14.213,0.006,14.227,0.006,13.460,0.009,13.213,0.005,13.198,0.009,13.119,0.025,13.150,0.023,13.132,0.032,13.145,0.036,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382751+2135108,114.61464,21.58635,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.891,0.012,15.816,0.004,15.549,0.006,15.441,0.005,15.430,0.006,14.687,0.007,14.439,0.005,14.429,0.008,14.387,0.023,14.373,0.028,14.225,0.051,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07381185+2144562,114.54941,21.74897,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.225,0.009,14.982,0.006,14.573,0.005,14.432,0.005,14.382,0.007,13.617,0.023,13.290,0.027,13.216,0.029,13.169,0.023,13.215,0.033,13.147,0.032,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07382872+2131274,114.61968,21.52429,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,20.967,0.094,18.379,0.008,17.144,0.009,16.598,0.010,16.270,0.009,15.091,0.010,14.502,0.008,14.232,0.013,14.177,0.021,14.194,0.028,14.101,0.050,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M07380010+2141081,114.50045,21.68561,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.741,0.010,15.306,0.003,14.818,0.005,14.665,0.022,14.587,0.007,13.733,0.010,13.351,0.008,13.281,0.012,13.289,0.026,13.325,0.036,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
