2M08515345+1138326,132.97273,11.64241,13.259,0.024,13.211,0.005,12.598,0.002,99.999,9.999,12.004,0.013,14.190,0.007,99.999,9.999,99.999,9.999,99.999,9.999,12.411,0.011,11.567,0.022,11.312,0.022,11.276,0.020,11.212,0.022,11.227,0.022,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,32.730,0.090,9.280,5.950,99.999,9.999,-1,SM
2M08511398+1157342,132.80827,11.95951,99.999,9.999,15.955,0.003,15.203,0.003,99.999,9.999,14.372,0.005,17.126,0.005,15.548,0.001,14.977,0.001,14.784,0.001,14.706,0.002,13.783,0.014,13.407,0.013,13.429,0.016,13.303,0.016,13.321,0.023,13.261,0.024,13.314,0.028,99.999,9.999,99.999,9.999,33.530,0.090,-1.250,2.260,0.420,2.380,-1,SM
2M08515590+1154483,132.98296,11.91344,18.932,0.054,17.719,0.053,16.295,0.029,99.999,9.999,99.999,9.999,19.545,0.020,17.024,0.002,15.689,0.001,15.118,0.001,14.807,0.002,13.643,0.024,13.011,0.027,12.819,0.025,12.759,0.025,12.706,0.027,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M08511938+1135307,132.83078,11.59187,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.590,0.006,16.383,0.002,15.973,0.001,15.857,0.001,15.721,0.003,15.077,0.023,14.762,0.012,14.655,0.014,14.583,0.019,14.580,0.029,14.473,0.053,99.999,9.999,99.999,9.999,99.999,9.999,38.910,0.090,8.450,3.510,-9.520,5.180,-1,U
2M08513062+1147473,132.87759,11.79648,17.931,0.044,17.019,0.019,15.921,0.015,15.277,0.022,14.698,0.016,18.789,0.021,16.445,0.007,15.490,0.009,15.124,0.012,14.948,0.012,13.895,0.012,13.304,0.011,13.196,0.016,13.187,0.027,13.050,0.032,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,33.970,0.090,99.999,9.999,-6.490,5.180,-1,SM
2M08512879+1151599,132.87000,11.86666,99.999,9.999,13.339,0.006,12.653,0.006,99.999,9.999,11.912,0.023,14.346,0.003,12.871,0.014,99.999,9.999,99.999,9.999,12.269,0.005,11.433,0.021,11.104,0.023,11.024,0.018,10.926,0.022,10.992,0.020,10.962,0.025,10.956,0.014,99.999,9.999,99.999,9.999,33.250,0.090,-0.060,0.830,-0.240,1.310,-1,SM
2M08510723+1153019,132.78012,11.88389,13.382,0.064,13.232,0.006,12.595,0.003,99.999,9.999,11.745,0.006,14.257,0.004,12.896,0.010,14.295,0.015,14.485,0.011,12.150,0.004,11.175,0.025,10.771,0.026,10.695,0.022,10.616,0.022,10.589,0.019,10.573,0.013,10.567,0.012,99.999,9.999,99.999,9.999,33.930,0.090,1.730,0.890,0.240,0.540,-1,BM
2M08505666+1149546,132.73611,11.83185,15.603,0.060,15.318,0.008,14.641,0.008,99.999,9.999,13.899,0.009,16.362,0.004,14.934,0.001,14.451,0.001,14.286,0.001,14.246,0.001,13.396,0.023,13.042,0.022,12.958,0.028,12.942,0.023,12.981,0.032,12.934,0.032,12.961,0.063,99.999,9.999,99.999,9.999,33.270,0.090,0.060,2.260,0.890,1.250,-1,SM
2M08513215+1136126,132.88399,11.60350,13.887,0.040,13.821,0.017,13.290,0.022,99.999,9.999,12.512,0.005,14.799,0.014,99.999,9.999,99.999,9.999,99.999,9.999,13.031,0.019,12.207,0.021,11.965,0.023,11.910,0.020,11.825,0.023,11.817,0.023,11.804,0.030,11.836,0.016,99.999,9.999,99.999,9.999,33.760,0.090,-1.840,2.020,0.710,0.770,-1,SM
2M08501961+1145446,132.58173,11.76240,99.999,9.999,15.509,0.013,14.847,0.010,99.999,9.999,14.139,0.008,16.422,0.004,15.149,0.001,14.752,0.001,14.629,0.001,14.610,0.002,13.771,0.025,13.456,0.027,13.448,0.035,13.321,0.026,13.339,0.037,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,10.320,0.090,2.980,3.870,-3.030,5.240,-1,SN
2M08511799+1145541,132.82498,11.76504,13.363,0.022,13.315,0.007,12.730,0.012,99.999,9.999,12.040,0.014,14.184,0.003,12.921,0.014,14.839,0.012,14.549,0.016,12.459,0.005,11.641,0.021,11.357,0.020,11.295,0.018,11.133,0.020,11.196,0.022,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,33.560,0.090,0.120,2.320,-3.030,2.560,-1,BM
2M08512790+1134573,132.86627,11.58261,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.831,0.004,15.343,0.001,15.327,0.001,14.644,0.001,14.558,0.002,13.625,0.024,13.289,0.026,13.192,0.030,13.168,0.027,13.168,0.026,13.152,0.038,13.184,0.032,99.999,9.999,99.999,9.999,33.080,0.090,0.000,1.840,-5.470,3.030,-1,SM
2M08513012+1143498,132.87553,11.73050,99.999,9.999,13.783,0.012,13.120,0.011,99.999,9.999,12.436,0.010,15.689,0.001,13.370,0.007,14.923,0.012,14.250,0.007,13.892,0.001,12.011,0.021,11.761,0.022,11.694,0.020,11.658,0.021,11.672,0.023,11.646,0.027,11.635,0.016,99.999,9.999,99.999,9.999,33.070,0.090,-3.210,2.860,-0.360,3.870,-1,SM
2M08512291+1148493,132.84547,11.81372,13.245,0.021,13.257,0.003,12.691,0.004,99.999,9.999,12.051,0.011,14.693,0.001,14.406,0.004,14.014,0.006,14.711,0.002,13.033,0.002,11.612,0.021,11.360,0.020,11.313,0.020,11.273,0.018,11.248,0.016,11.218,0.021,11.212,0.016,99.999,9.999,99.999,9.999,33.320,0.090,-0.420,0.540,2.380,0.830,-1,BM
2M08511648+1149001,132.81866,11.81670,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,18.725,0.008,17.352,0.007,16.817,0.007,16.520,0.013,15.270,0.017,14.601,0.013,14.433,0.017,14.372,0.018,14.380,0.026,14.311,0.042,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M08511922+1149243,132.83011,11.82344,14.479,0.026,14.445,0.004,13.863,0.001,13.501,0.010,13.211,0.004,15.320,0.007,14.087,0.004,13.721,0.004,13.587,0.009,13.563,0.004,12.748,0.023,12.468,0.022,12.427,0.021,12.378,0.016,12.365,0.019,12.287,0.026,12.335,0.015,99.999,9.999,99.999,9.999,33.360,0.090,-1.010,1.610,0.890,1.960,-1,SM
2M08502698+1148313,132.61244,11.80870,99.999,9.999,13.881,0.013,13.246,0.004,99.999,9.999,12.584,0.005,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,12.177,0.021,11.903,0.022,11.829,0.022,11.777,0.023,11.799,0.022,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,32.890,0.090,5.410,1.840,0.120,2.560,-1,BM
2M08511674+1134526,132.81978,11.58130,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,19.059,0.014,16.866,0.002,15.991,0.001,15.692,0.001,15.525,0.003,14.470,0.013,13.951,0.014,13.876,0.015,13.822,0.017,13.856,0.027,13.809,0.038,13.619,0.036,99.999,9.999,99.999,9.999,33.660,0.090,99.999,9.999,99.999,9.999,-1,U
2M08513267+1150309,132.88614,11.84192,17.211,0.083,16.629,0.009,15.754,0.003,15.287,0.051,14.814,0.005,18.058,0.010,16.168,0.007,15.460,0.005,15.226,0.005,15.112,0.009,14.122,0.013,13.674,0.011,13.622,0.013,13.563,0.053,13.602,0.032,13.594,0.095,13.512,0.052,99.999,9.999,99.999,9.999,99.999,9.999,1.190,2.020,-2.560,1.430,93,U
2M08513940+1200570,132.91420,12.01586,99.999,9.999,15.237,0.000,14.565,0.005,99.999,9.999,13.832,0.007,16.271,0.004,14.869,0.001,14.401,0.001,14.248,0.001,14.239,0.002,13.337,0.021,13.022,0.027,12.952,0.026,12.898,0.025,12.896,0.029,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,31.750,0.090,-2.500,1.550,1.670,2.020,-1,SM
2M08505300+1154109,132.72086,11.90303,16.999,0.090,16.825,0.011,16.117,0.005,99.999,9.999,15.316,0.009,17.634,0.008,16.296,0.007,15.738,0.006,15.556,0.007,15.454,0.006,14.729,0.010,14.363,0.010,14.362,0.014,13.954,0.051,99.999,9.999,13.963,0.069,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,6.130,1.130,6.780,1.900,0,U
2M08510970+1159136,132.79042,11.98714,99.999,9.999,14.137,0.009,13.551,0.004,99.999,9.999,12.870,0.004,15.065,0.007,13.812,0.010,13.410,0.005,13.414,0.015,13.241,0.019,12.425,0.046,12.132,0.048,12.057,0.045,12.030,0.014,12.018,0.026,11.997,0.017,12.057,0.018,99.999,9.999,99.999,9.999,35.020,0.090,0.710,1.130,0.590,0.950,-1,BLM
2M08511292+1153522,132.80385,11.89783,16.931,0.063,16.362,0.006,15.529,0.005,99.999,9.999,14.634,0.000,17.681,0.007,15.909,0.003,15.270,0.004,15.058,0.005,14.947,0.006,13.975,0.011,13.577,0.009,13.549,0.015,13.451,0.020,13.478,0.024,13.449,0.031,13.487,0.033,99.999,9.999,99.999,9.999,32.610,0.090,1.610,0.770,-0.650,2.080,-1,U
2M08513795+1158491,132.90816,11.98033,99.999,9.999,13.781,0.010,12.830,0.003,99.999,9.999,11.817,0.004,15.843,0.002,14.924,0.006,14.114,0.009,14.374,0.010,12.140,0.004,11.138,0.020,10.686,0.020,10.579,0.021,10.508,0.023,10.549,0.021,99.999,9.999,99.999,9.999,10.582,0.080,99.999,9.999,34.450,0.090,-26.480,1.190,-1.900,1.780,-1,SM
2M08512940+1154138,132.87253,11.90386,99.999,9.999,13.416,0.006,12.828,0.003,99.999,9.999,12.162,0.015,14.296,0.005,13.029,0.014,99.999,9.999,99.999,9.999,12.545,0.007,11.726,0.021,11.496,0.022,11.382,0.021,11.338,0.024,11.337,0.020,11.338,0.028,11.331,0.013,99.999,9.999,99.999,9.999,33.020,0.090,-0.710,0.710,-2.500,2.980,-1,BM
2M08504453+1159252,132.68556,11.99035,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.886,0.003,14.693,0.001,14.294,0.001,15.359,0.001,14.106,0.001,13.271,0.022,12.936,0.022,12.878,0.022,12.856,0.025,12.842,0.030,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,39.550,0.090,99.999,9.999,99.999,9.999,-1,SN
2M08511066+1154341,132.79445,11.90950,18.312,0.037,17.316,0.011,16.319,0.010,99.999,9.999,15.208,0.006,19.088,0.017,16.849,0.004,15.950,0.004,15.650,0.007,15.494,0.003,14.432,0.012,13.976,0.012,13.779,0.016,13.743,0.017,13.771,0.026,13.636,0.030,13.699,0.040,99.999,9.999,99.999,9.999,34.150,0.090,-2.020,0.890,0.710,0.830,-1,SM
2M08511674+1156387,132.81975,11.94410,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,21.524,0.084,18.708,0.005,17.172,0.002,16.077,0.002,15.488,0.003,14.191,0.013,13.709,0.013,13.384,0.018,13.078,0.018,13.014,0.022,12.935,0.023,12.962,0.022,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M08504634+1154310,132.69312,11.90862,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.178,0.002,14.362,0.001,13.448,0.001,15.241,0.004,13.294,0.001,12.432,0.022,12.137,0.022,12.082,0.021,12.000,0.022,12.022,0.024,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,33.140,0.090,99.999,9.999,99.999,9.999,-1,SM
2M08512033+1145523,132.83472,11.76455,13.782,0.018,13.734,0.004,13.145,0.010,99.999,9.999,12.498,0.007,15.661,0.002,13.372,0.003,15.593,0.013,15.088,0.014,12.890,0.005,12.061,0.019,11.822,0.020,11.767,0.020,11.685,0.016,11.699,0.019,11.696,0.017,11.709,0.014,99.999,9.999,99.999,9.999,33.630,0.090,-1.130,0.830,-0.830,1.250,-1,SM
2M08510992+1137269,132.79134,11.62416,99.999,9.999,18.199,0.013,16.811,0.011,99.999,9.999,15.284,0.024,20.245,0.028,17.665,0.003,16.376,0.002,15.868,0.001,15.602,0.003,14.451,0.014,13.791,0.015,13.619,0.017,13.553,0.018,13.569,0.026,13.516,0.028,13.504,0.038,99.999,9.999,99.999,9.999,99.999,9.999,17.140,5.650,99.999,9.999,0,U
2M08504590+1152022,132.69125,11.86730,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.164,0.006,14.951,0.002,14.001,0.002,15.031,0.004,13.486,0.001,12.402,0.022,11.813,0.020,11.727,0.020,11.631,0.021,11.668,0.023,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.220,0.090,99.999,9.999,99.999,9.999,-1,SN
2M08510930+1133330,132.78876,11.55918,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.588,0.004,15.165,0.001,14.727,0.001,14.522,0.001,14.429,0.001,13.525,0.024,13.188,0.026,13.158,0.027,13.054,0.024,13.093,0.025,13.076,0.021,13.092,0.028,99.999,9.999,99.999,9.999,33.650,0.090,99.999,9.999,99.999,9.999,-1,SM
2M08513335+1145596,132.88896,11.76657,16.359,0.037,16.001,0.013,15.244,0.010,99.999,9.999,14.312,0.008,17.109,0.006,15.543,0.005,14.943,0.005,14.742,0.007,14.647,0.008,13.724,0.024,13.314,0.026,13.276,0.031,13.179,0.024,13.186,0.031,13.131,0.077,13.156,0.038,99.999,9.999,99.999,9.999,35.650,0.090,-0.590,0.240,-0.950,1.490,-1,SN
2M08505230+1145035,132.71794,11.75098,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.291,0.004,14.908,0.001,14.429,0.001,14.287,0.001,14.261,0.001,13.418,0.024,13.082,0.026,12.985,0.025,12.976,0.024,12.984,0.031,12.978,0.046,99.999,9.999,99.999,9.999,99.999,9.999,33.560,0.090,99.999,9.999,99.999,9.999,-1,SM
2M08513123+1145505,132.88014,11.76405,13.242,0.021,13.224,0.010,12.617,0.010,12.312,0.012,11.940,0.010,14.080,0.003,12.919,0.016,99.999,9.999,99.999,9.999,12.352,0.006,11.515,0.021,11.224,0.020,11.184,0.018,11.134,0.022,11.139,0.022,11.080,0.031,11.091,0.022,99.999,9.999,99.999,9.999,32.830,0.090,-0.540,1.490,0.950,1.490,-1,BM
2M08512380+1147160,132.84918,11.78778,13.914,0.018,13.621,0.008,12.827,0.004,99.999,9.999,11.981,0.010,14.776,0.005,15.939,0.043,15.262,0.028,14.635,0.050,12.331,0.005,11.409,0.032,11.008,0.033,10.953,0.030,10.903,0.019,10.925,0.018,10.880,0.018,10.871,0.013,10.615,0.097,99.999,9.999,33.850,0.090,0.240,0.480,-0.360,0.300,-1,BM
2M08503613+1143180,132.65056,11.72167,99.999,9.999,13.602,0.009,12.642,0.017,99.999,9.999,11.709,0.005,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,11.131,0.020,10.644,0.022,10.552,0.021,10.508,0.023,10.550,0.022,99.999,9.999,99.999,9.999,10.417,0.072,99.999,9.999,33.770,0.090,-1.370,2.200,3.090,2.920,-1,SM
2M08515098+1147464,132.96243,11.79624,18.162,0.021,17.081,0.018,15.896,0.010,99.999,9.999,14.573,0.013,18.859,0.012,16.534,0.002,15.445,0.001,15.046,0.001,14.826,0.002,13.778,0.013,13.139,0.011,12.942,0.018,12.912,0.024,12.923,0.030,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M08505297+1134161,132.72073,11.57117,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,17.751,0.007,16.495,0.002,16.026,0.001,15.859,0.001,15.809,0.003,14.934,0.011,14.575,0.016,14.529,0.013,14.494,0.038,99.999,9.999,14.468,0.070,99.999,9.999,99.999,9.999,99.999,9.999,22.710,0.090,99.999,9.999,99.999,9.999,-1,U
2M08510449+1151460,132.76872,11.86278,14.891,0.043,14.709,0.011,14.054,0.008,99.999,9.999,13.297,0.002,15.645,0.003,14.310,0.003,13.854,0.003,14.888,0.004,13.647,0.001,12.760,0.022,12.426,0.023,12.358,0.022,12.268,0.023,12.326,0.026,12.282,0.019,12.286,0.025,99.999,9.999,99.999,9.999,33.260,0.090,-1.550,1.550,-1.070,0.950,-1,BLM
2M08511335+1151401,132.80566,11.86114,15.557,0.044,14.464,0.005,13.434,0.002,99.999,9.999,12.349,0.002,16.045,0.003,13.990,0.003,13.771,0.005,15.743,0.005,12.785,0.003,11.657,0.022,11.058,0.019,10.958,0.018,10.782,0.022,10.792,0.018,10.749,0.013,10.740,0.013,10.539,0.078,99.999,9.999,34.260,0.090,-0.120,0.710,-0.420,1.840,-1,BM
2M08511875+1141118,132.82814,11.68661,16.696,0.078,16.684,0.004,16.030,0.012,99.999,9.999,15.300,0.010,17.544,0.006,16.325,0.008,15.920,0.008,15.766,0.011,15.721,0.003,14.805,0.013,14.491,0.014,14.550,0.013,14.420,0.021,14.413,0.026,14.402,0.043,99.999,9.999,99.999,9.999,99.999,9.999,52.830,0.090,9.940,0.950,-6.370,1.130,-1,U
2M08512552+1152388,132.85634,11.87745,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,14.783,0.004,13.494,0.005,99.999,9.999,99.999,9.999,12.967,0.006,12.150,0.022,11.897,0.020,11.810,0.021,11.774,0.017,11.773,0.019,11.746,0.020,11.769,0.013,99.999,9.999,99.999,9.999,34.600,0.090,-1.550,2.560,1.130,2.380,-1,SM
2M08510473+1149359,132.76974,11.82665,99.999,9.999,16.619,0.013,15.658,0.007,99.999,9.999,14.668,0.002,18.105,0.013,16.127,0.005,15.365,0.014,15.103,0.007,14.963,0.009,13.924,0.012,13.394,0.010,13.307,0.014,13.217,0.017,13.294,0.032,13.215,0.027,13.213,0.036,99.999,9.999,99.999,9.999,100.900,0.090,12.140,1.550,3.630,1.190,-1,U
2M08504964+1135089,132.70683,11.58582,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.956,0.039,13.497,0.008,14.691,0.009,12.723,0.011,14.073,0.012,9.410,0.021,8.848,0.021,8.722,0.018,8.668,0.023,8.726,0.020,8.685,0.028,99.999,9.999,8.677,0.023,99.999,9.999,34.490,0.090,99.999,9.999,99.999,9.999,-1,BM
2M08514935+1153388,132.95566,11.89412,99.999,9.999,8.858,0.019,7.675,0.020,99.999,9.999,6.594,0.089,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,5.889,0.019,5.409,0.029,5.232,0.017,5.210,0.068,4.968,0.033,99.999,9.999,99.999,9.999,5.227,0.015,5.187,0.032,99.999,9.999,-3.390,2.620,11.600,2.740,6,U
2M08512055+1146047,132.83563,11.76800,13.826,0.026,13.769,0.005,13.179,0.004,99.999,9.999,12.521,0.008,14.664,0.004,13.406,0.003,15.640,0.018,15.358,0.022,12.899,0.006,12.073,0.021,11.811,0.022,11.771,0.018,11.693,0.017,11.720,0.021,11.698,0.017,11.699,0.013,99.999,9.999,99.999,9.999,34.580,0.090,-0.890,0.240,-1.430,1.190,-1,SM
2M08505943+1154524,132.74763,11.91457,16.931,0.040,16.620,0.007,15.830,0.005,99.999,9.999,99.999,9.999,17.691,0.007,16.169,0.001,15.515,0.001,15.239,0.001,15.124,0.002,14.125,0.015,13.673,0.018,13.573,0.024,13.480,0.022,13.504,0.039,13.451,0.033,13.329,0.053,99.999,9.999,99.999,9.999,99.999,9.999,7.320,2.440,1.370,3.330,4,U
2M08511360+1150380,132.80670,11.84389,13.152,0.039,12.962,0.032,12.286,0.015,11.931,0.027,11.545,0.019,14.688,0.004,14.364,0.020,13.795,0.012,14.203,0.007,11.943,0.003,10.972,0.022,10.670,0.020,10.599,0.018,10.399,0.020,10.535,0.015,10.497,0.013,10.511,0.009,10.525,0.076,99.999,9.999,34.280,0.090,-3.450,2.140,-5.650,3.750,-1,BM
2M08515464+1135426,132.97766,11.59518,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,16.181,0.003,15.185,0.022,15.906,0.009,14.511,0.025,14.304,0.025,13.231,0.024,12.897,0.024,12.858,0.025,12.748,0.024,12.760,0.029,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-36.660,0.090,99.999,9.999,99.999,9.999,-1,SN
2M08510801+1149558,132.78339,11.83218,17.117,0.057,16.416,0.005,15.545,0.008,99.999,9.999,14.547,0.006,17.879,0.009,16.217,0.005,15.485,0.009,15.137,0.004,14.954,0.006,13.868,0.011,13.365,0.009,13.265,0.014,13.162,0.024,13.181,0.026,13.108,0.021,13.113,0.028,99.999,9.999,99.999,9.999,19.350,0.090,-0.360,1.370,-0.060,1.250,-1,U
2M08515877+1150024,132.99489,11.83402,15.135,0.021,14.990,0.013,14.318,0.010,99.999,9.999,13.544,0.008,16.541,0.003,15.093,0.001,14.173,0.001,14.540,0.001,14.461,0.001,13.027,0.022,12.667,0.025,12.597,0.025,12.541,0.024,12.564,0.028,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,33.080,0.090,-1.190,4.400,0.480,2.200,-1,SM
2M08513257+1150406,132.88573,11.84461,12.537,0.033,12.456,0.002,12.250,0.008,12.121,0.016,11.922,0.019,13.463,0.004,99.999,9.999,99.999,9.999,99.999,9.999,12.383,0.005,11.730,0.022,11.657,0.020,11.617,0.020,11.516,0.024,11.524,0.022,11.571,0.040,11.573,0.018,99.999,9.999,99.999,9.999,39.500,0.090,-0.890,1.250,-0.240,1.900,-1,BU
2M08510781+1137248,132.78256,11.62358,99.999,9.999,21.019,0.095,19.204,0.044,99.999,9.999,16.849,0.001,99.999,9.999,20.312,0.028,18.856,0.014,17.663,0.012,17.041,0.017,15.646,0.014,15.097,0.015,14.798,0.017,14.526,0.020,14.475,0.035,14.452,0.046,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,7.970,7.740,-5.180,7.140,6,U
2M08514879+1158197,132.95329,11.97214,99.999,9.999,16.257,0.003,15.325,0.008,99.999,9.999,14.227,0.006,17.702,0.007,15.809,0.001,15.014,0.001,14.689,0.001,14.512,0.002,13.467,0.026,12.949,0.024,12.849,0.028,12.703,0.024,12.628,0.027,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-45.760,0.090,20.290,2.140,-8.570,4.340,-1,U
2M08503331+1149021,132.63881,11.81728,99.999,9.999,15.054,0.007,14.379,0.001,99.999,9.999,13.657,0.000,16.079,0.003,14.723,0.001,14.256,0.001,14.101,0.001,14.053,0.001,13.205,0.023,12.864,0.025,12.802,0.028,12.768,0.024,12.729,0.028,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,35.900,0.090,1.430,2.500,1.130,1.370,-1,BU
2M08512655+1157092,132.86064,11.95258,99.999,9.999,15.242,0.013,14.468,0.008,99.999,9.999,13.617,0.002,16.295,0.004,14.760,0.001,14.128,0.001,13.899,0.001,13.808,0.001,12.872,0.024,12.430,0.026,12.350,0.022,12.233,0.023,12.244,0.024,12.328,0.036,12.262,0.024,99.999,9.999,99.999,9.999,-0.850,0.090,7.200,2.620,-0.540,2.440,-1,SN
2M08505569+1152146,132.73206,11.87074,99.999,9.999,12.533,0.007,11.954,0.019,99.999,9.999,11.287,0.011,14.785,0.001,12.357,0.002,11.565,0.003,11.351,0.001,13.324,0.001,10.852,0.021,10.586,0.020,10.515,0.018,10.468,0.022,10.487,0.021,10.460,0.020,99.999,9.999,10.565,0.088,99.999,9.999,33.510,0.090,0.240,1.370,0.420,0.890,-1,SM
2M08510042+1154048,132.75175,11.90135,19.636,0.044,18.421,0.017,17.171,0.009,99.999,9.999,15.829,0.005,20.443,0.042,17.843,0.003,16.693,0.002,16.274,0.003,16.054,0.004,14.913,0.012,14.336,0.012,14.206,0.018,14.054,0.027,14.132,0.043,14.119,0.049,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1.010,1.550,1.250,1.780,89,U
2M08505915+1158144,132.74648,11.97068,99.999,9.999,18.364,0.008,17.048,0.011,99.999,9.999,15.515,0.005,20.512,0.044,17.801,0.003,16.587,0.002,16.046,0.002,15.743,0.003,14.615,0.014,13.908,0.014,13.887,0.025,13.670,0.019,13.732,0.053,13.689,0.038,13.613,0.068,99.999,9.999,99.999,9.999,99.999,9.999,14.280,2.200,-7.020,1.370,0,U
2M08512199+1143450,132.84163,11.72918,99.999,9.999,17.791,0.002,16.674,0.017,99.999,9.999,15.466,0.020,19.680,0.019,17.257,0.002,16.263,0.001,15.923,0.001,15.733,0.003,14.651,0.014,14.078,0.015,13.987,0.015,13.928,0.023,13.965,0.026,13.861,0.038,13.852,0.048,99.999,9.999,99.999,9.999,99.999,9.999,-0.480,0.830,1.960,1.370,92,U
2M08504948+1142262,132.70619,11.70729,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,20.336,0.087,17.995,0.078,16.938,0.074,99.999,9.999,16.234,0.093,14.636,0.049,13.987,0.055,13.573,0.050,12.892,0.024,12.828,0.030,99.999,9.999,99.999,9.999,10.405,0.075,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,-1,U
2M08502434+1152362,132.60143,11.87672,99.999,9.999,16.042,0.008,15.241,0.014,99.999,9.999,14.410,0.000,17.262,0.006,15.671,0.001,15.082,0.001,14.887,0.001,14.803,0.002,13.847,0.012,13.472,0.012,13.494,0.015,13.379,0.025,13.475,0.042,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,32.940,0.090,8.330,3.870,1.430,2.440,-1,SM
2M08505834+1158148,132.74310,11.97079,99.999,9.999,15.126,0.001,14.483,0.003,99.999,9.999,13.753,0.004,16.096,0.003,14.757,0.001,14.310,0.001,14.164,0.001,14.124,0.001,13.295,0.023,12.998,0.024,12.917,0.022,12.831,0.022,12.849,0.030,12.845,0.028,12.829,0.046,99.999,9.999,99.999,9.999,30.780,0.090,-0.060,1.370,0.890,1.130,-1,SN
2M08505194+1159116,132.71643,11.98656,99.999,9.999,21.006,0.019,19.557,0.011,99.999,9.999,17.003,0.019,99.999,9.999,20.328,0.020,18.920,0.013,17.762,0.008,17.105,0.011,15.721,0.018,15.130,0.018,14.811,0.021,14.629,0.038,99.999,9.999,14.545,0.078,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,5.470,1.550,-8.150,4.640,8,U
2M08505567+1135354,132.73199,11.59318,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,15.688,0.002,13.980,0.001,13.383,0.001,13.248,0.001,14.050,0.001,12.294,0.020,12.041,0.022,11.959,0.020,11.929,0.024,11.933,0.024,11.902,0.025,99.999,9.999,99.999,9.999,99.999,9.999,33.700,0.090,-16.360,3.870,99.999,9.999,-1,SM
2M08512683+1148404,132.86183,11.81124,99.999,9.999,11.016,0.040,10.452,0.019,99.999,9.999,9.776,0.038,11.908,0.019,99.999,9.999,99.999,9.999,99.999,9.999,99.999,9.999,9.398,0.022,9.090,0.020,9.054,0.018,8.994,0.022,9.011,0.021,8.984,0.014,9.021,0.010,8.995,0.028,99.999,9.999,99.999,9.999,2.200,3.090,-6.310,3.510,84,U
2M08512749+1153024,132.86455,11.88402,99.999,9.999,14.796,0.001,14.171,0.011,99.999,9.999,13.474,0.000,15.758,0.006,14.426,0.004,14.002,0.005,13.860,0.007,13.833,0.005,13.003,0.023,12.693,0.023,12.622,0.022,12.608,0.024,12.610,0.027,12.587,0.027,12.644,0.023,99.999,9.999,99.999,9.999,34.250,0.090,-1.130,0.950,1.310,1.310,-1,SM
