Name,ID,GaiaDR3,inrt,Prob,RA_ICRS,DE_ICRS,RA_ICRS,DE_ICRS
"NGC_2168",4511,3426161176561781120,1,0.6057363,91.95766944,23.98979615,91.95766944179,23.98979614601
"NGC_2168",4511,3426161863753205888,1,0.52995555,91.83086004,23.90614971,91.83086003532,23.90614971158
"NGC_2168",4511,3426162654030531200,1,0.54226653,91.87535686,23.97561185,91.87535685866,23.97561185432
"NGC_2168",4511,3426164101435660800,1,0.69424164,91.93263381,24.00810346,91.93263381094,24.00810346417
"NGC_2168",4511,3426164341954234368,1,0.57459332,91.90266712,24.00956457,91.90266712158,24.00956457132
"NGC_2168",4511,3426164956133180800,1,0.66714471,91.98322709,24.06246778,91.98322709312,24.06246778277
"NGC_2168",4511,3426165578904396800,1,0.62125144,91.88191072,24.06898191,91.88191071682,24.06898191361
"NGC_2168",4511,3426166025580946048,1,0.65806622,91.91235108,24.10686986,91.91235108447,24.1068698551
"NGC_2168",4511,3426175749386993536,1,0.59964225,91.81645345,24.05145525,91.8164534545,24.05145524621
"NGC_2168",4511,3426175779450585728,1,0.63691997,91.82326333,24.06769526,91.82326332564,24.06769526493
"NGC_2168",4511,3426177467373263360,1,0.61627052,91.8261632,24.08838056,91.82616320024,24.0883805591
"NGC_2168",4511,3426177604812184320,1,0.67920206,91.85169084,24.10408766,91.8516908401,24.10408765705
"NGC_2168",4511,3426177772315408768,1,0.6702606,91.90372015,24.11389529,91.90372014782,24.11389529478
"NGC_2168",4511,3426181624901595392,1,0.6283789,91.7696168,24.15094556,91.76961680491,24.1509455608
"NGC_2168",4511,3426182140297627776,0,0.4328518,91.79890008,24.17841614,91.79890007675,24.17841614194
"NGC_2168",4511,3426182346456026368,1,0.52949139,91.8129438,24.21742746,91.81294379732,24.21742745563
"NGC_2168",4511,3426183239809245056,0,0.36519574,91.7661624,24.22435455,91.76616240323,24.22435454644
"NGC_2168",4511,3426220039089278464,0,0.43791067,91.44500119,24.07897716,91.44500119168,24.0789771594
