Name,ID,GaiaDR3,inrt,Prob,RA_ICRS,DE_ICRS,RA_ICRS,DE_ICRS
"Melotte_25",4424,149476479789791488,1,0.61587273,65.47176263,24.24028543,65.47176262967,24.24028542668
"Melotte_25",4424,149543000243089024,1,0.51140295,65.25317818,24.51860701,65.25317818282,24.5186070066
"Melotte_25",4424,149767987808179968,0,0.33761847,62.98472617,23.63472253,62.98472617201,23.63472253338
"Melotte_25",4424,149767987810042624,0,0.39774635,62.98498427,23.63610634,62.98498427269,23.63610634025
"Melotte_25",4424,151222023217990016,0,0.2543129,67.16628977,26.2199152,67.16628977093,26.21991520465
"Melotte_25",4424,151312419393052032,0,0.44827416,67.29629284,26.24650819,67.29629284166,26.2465081864
"Melotte_25",4424,151319978535712896,0,0.34543012,67.57141394,26.3737385,67.57141393737,26.37373849838
"Melotte_25",4424,151374477375986176,0,0.3868683,67.40147853,26.57294567,67.40147852974,26.57294566532
"Melotte_25",4424,151379150300399360,0,0.30349947,67.37860273,26.67133315,67.37860272656,26.67133315438
"Melotte_25",4424,153095487952024832,0,0.25551459,67.51191742,29.59005616,67.51191741975,29.59005616312
"Melotte_25",4424,154422804645274368,0,0.30505831,72.49203132,27.20989796,72.49203132497,27.20989795905
"Melotte_25",4424,161579693332517376,0,0.24550147,73.38902382,33.19760227,73.3890238208,33.19760227239
"Melotte_25",4424,162451438553941504,0,0.28835729,61.4982209,25.78811975,61.49822090428,25.78811975367
"Melotte_25",4424,163088669962417920,0,0.28446452,62.73721345,27.48724709,62.73721344536,27.48724708869
"Melotte_25",4424,163630252456494464,0,0.24681979,59.17227324,27.29951927,59.17227324212,27.29951927036
"Melotte_25",4424,166155315270075008,0,0.46222226,64.3805915,30.69874958,64.38059149935,30.6987495817
"Melotte_25",4424,168633305241171200,0,0.32148521,58.40381864,31.20644835,58.40381864234,31.2064483504
"Melotte_25",4424,168774798644094592,0,0.28446452,59.13856783,31.9566058,59.1385678289,31.95660580094
"Melotte_25",4424,170457601190857728,0,0.24032435,60.28192488,33.1957907,60.28192487777,33.19579069887
"Melotte_25",4424,170712584810347904,0,0.27185455,61.87952735,34.09086343,61.87952735485,34.09086342835
"Melotte_25",4424,219089447164186368,0,0.24212073,60.08576312,35.14382392,60.08576311849,35.14382392445
"Melotte_25",4424,220132711900103168,0,0.25504332,58.90401014,35.98138205,58.9040101353,35.98138204977
"Melotte_25",4424,220171263526401408,0,0.27492972,59.19480115,36.41115627,59.19480115434,36.41115627311
"Melotte_25",4424,226457721257554304,0,0.29039344,61.43760377,38.24780691,61.43760377442,38.24780691162
"Melotte_25",4424,681262184870331776,0,0.23890288,118.89873545,23.93921694,118.89873544894,23.93921694357
"Melotte_25",4424,2951433527889221248,0,0.24136613,97.01525512,-14.08793126,97.01525512449,-14.08793125927
"Melotte_25",4424,2951798192092949760,0,0.25089193,99.05625051,-13.09729592,99.05625051035,-13.09729592363
"Melotte_25",4424,2952236931591971968,0,0.24149352,101.13095843,-13.50805555,101.13095842656,-13.50805554746
"Melotte_25",4424,2952623478649142400,0,0.25383493,100.78218066,-12.61967733,100.78218065514,-12.61967733321
"Melotte_25",4424,2953366061314404736,0,0.25276524,99.70856585,-12.25262928,99.70856585414,-12.25262927707
"Melotte_25",4424,2954192103786862464,0,0.23881242,100.52768366,-10.63739884,100.52768365657,-10.63739884498
"Melotte_25",4424,2991650540796200448,0,0.25693132,88.6472388,-17.15201857,88.64723880275,-17.15201857277
"Melotte_25",4424,2994399422944134784,0,0.25034858,93.17717889,-13.65498284,93.17717889215,-13.6549828379
"Melotte_25",4424,2997384459573527296,0,0.24983049,90.30269129,-13.17330943,90.30269128755,-13.17330943125
"Melotte_25",4424,2997774958001029504,0,0.25435671,91.65659507,-12.50263786,91.656595069,-12.50263786132
"Melotte_25",4424,2998236065691096576,0,0.2559416,91.02721643,-11.14579999,91.02721643091,-11.14579998921
"Melotte_25",4424,2998766575752095488,0,0.24677431,88.29715523,-11.60452698,88.2971552293,-11.60452697561
"Melotte_25",4424,2998941402398201984,0,0.25693132,89.9204039,-11.33245899,89.92040389547,-11.33245898899
"Melotte_25",4424,3000485116724033792,0,0.24574009,96.50945875,-11.25913752,96.50945874745,-11.25913752361
"Melotte_25",4424,3005061833873657088,0,0.25693132,91.36509519,-10.23987984,91.36509519436,-10.23987983541
"Melotte_25",4424,3005365436521545856,0,0.25693132,90.95545483,-9.54397295,90.95545483238,-9.54397295354
"Melotte_25",4424,3005506758125892096,0,0.25693132,91.4898321,-9.00391498,91.48983210423,-9.00391498128
"Melotte_25",4424,3006412996226400896,0,0.24359155,96.46917713,-8.08988876,96.4691771337,-8.08988876269
"Melotte_25",4424,3007297312812515712,0,0.25693132,94.08419686,-8.12888285,94.08419685895,-8.12888285309
"Melotte_25",4424,3008672080303300608,0,0.23828813,84.91075758,-12.94630098,84.91075757759,-12.94630098311
"Melotte_25",4424,3015903735781307264,0,0.23828813,86.75561171,-7.34067678,86.75561171305,-7.34067678294
"Melotte_25",4424,3018147602792179584,0,0.2384458,91.9630129,-7.34079123,91.96301289584,-7.34079122592
"Melotte_25",4424,3019247561096793728,0,0.24553093,90.64880471,-6.39271725,90.64880470786,-6.39271725022
"Melotte_25",4424,3019376135237416832,0,0.25106982,90.83614916,-5.54155362,90.83614915786,-5.54155362235
"Melotte_25",4424,3020873566995417088,0,0.25693132,91.18117407,-5.40815809,91.1811740721,-5.40815808972
"Melotte_25",4424,3023789025155718656,0,0.24425094,88.42544292,-3.70233226,88.42544292472,-3.70233225854
"Melotte_25",4424,3024726904277042048,0,0.24425094,89.86543819,-2.55178494,89.86543819324,-2.55178493502
"Melotte_25",4424,3024891594801681536,0,0.25693132,92.06177158,-2.68321074,92.06177157887,-2.68321074179
"Melotte_25",4424,3025295321725752576,0,0.25693132,88.67013076,-3.48218083,88.67013076258,-3.48218082671
"Melotte_25",4424,3025402730267686912,0,0.25693132,88.66553187,-2.80619835,88.66553187345,-2.80619835237
"Melotte_25",4424,3121107276069392000,0,0.25693132,92.85858149,-1.58490486,92.85858148533,-1.58490485829
"Melotte_25",4424,3130423098792454912,0,0.24442636,97.70907188,4.11431268,97.70907188392,4.11431268319
"Melotte_25",4424,3206232054703793792,0,0.23785113,67.71761447,-1.21291158,67.71761447488,-1.21291157942
"Melotte_25",4424,3210304611413346944,0,0.24326833,79.32933222,-4.80125644,79.32933222363,-4.80125643804
"Melotte_25",4424,3213298512857795968,0,0.2491516,76.0272907,-2.62778358,76.02729069766,-2.62778357884
"Melotte_25",4424,3214665240169427072,0,0.23944261,77.83026001,-2.49077522,77.83026000515,-2.49077522187
"Melotte_25",4424,3216618964956221056,0,0.24243679,86.15172979,-1.65844899,86.15172979273,-1.65844899396
"Melotte_25",4424,3216818358815600000,0,0.25491019,83.0736528,-2.61662111,83.07365280377,-2.61662111422
"Melotte_25",4424,3217230091559891200,0,0.25106982,82.90820851,-1.59072222,82.90820850784,-1.59072222466
"Melotte_25",4424,3217996515587266816,0,0.24732589,87.92338817,-1.26375497,87.92338816945,-1.26375497063
"Melotte_25",4424,3221797634659986432,0,0.25825093,81.565686,0.56300629,81.56568599843,0.56300628778
"Melotte_25",4424,3223734390032418688,0,0.27398224,82.19827206,1.86883948,82.19827206094,1.86883948435
"Melotte_25",4424,3223884404650487040,0,0.2772323,83.12714754,2.64844797,83.12714754122,2.64844796641
"Melotte_25",4424,3224052178957682816,0,0.27548372,84.81321057,2.80567777,84.81321056766,2.80567777103
"Melotte_25",4424,3224454570148668416,0,0.26458153,84.18004354,3.77485529,84.18004354442,3.77485528942
"Melotte_25",4424,3224460514383227008,0,0.24120965,84.08553548,3.91251466,84.08553548483,3.91251466348
"Melotte_25",4424,3232758940955385856,0,0.26323296,70.82107215,2.00743018,70.82107215299,2.00743018237
"Melotte_25",4424,3233956377837813760,0,0.25255795,77.61662067,1.15227683,77.61662066601,1.15227683053
"Melotte_25",4424,3234518159559823232,0,0.25635252,78.8963825,2.30440132,78.89638249581,2.3044013224
"Melotte_25",4424,3235090249204352640,0,0.24978832,76.23811277,2.48256296,76.23811277455,2.48256296082
"Melotte_25",4424,3239389683266590208,0,0.28381757,75.20401734,4.73315622,75.20401733791,4.733156225
"Melotte_25",4424,3239532516698568832,0,0.26523808,74.21468421,4.58611139,74.21468420764,4.5861113928
"Melotte_25",4424,3239532551058308736,0,0.26683215,74.1930275,4.59190004,74.19302749702,4.59190004499
"Melotte_25",4424,3240137729130979200,0,0.2940369,75.05011346,5.85551105,75.05011345778,5.85551105097
"Melotte_25",4424,3241952369992171904,0,0.34615849,77.83086189,7.90891075,77.83086188529,7.90891075273
"Melotte_25",4424,3242022670016700672,0,0.35116327,77.4185705,8.21400528,77.41857050255,8.21400528137
"Melotte_25",4424,3278991343318911744,0,0.27496141,66.20588078,1.11565191,66.20588078399,1.11565191414
"Melotte_25",4424,3278991377678649344,0,0.27100841,66.2127433,1.11359999,66.212743296,1.11359998887
"Melotte_25",4424,3281064262038614912,0,0.35487797,71.5787225,3.63639582,71.57872249587,3.63639582213
"Melotte_25",4424,3281410509417809152,0,0.38132959,70.44533096,4.43674345,70.44533096458,4.4367434539
"Melotte_25",4424,3281554785959621760,0,0.28652676,71.86518151,4.47634906,71.86518150765,4.47634906411
"Melotte_25",4424,3282171749421655168,0,0.39489891,69.49310125,4.66980919,69.4931012549,4.66980918654
"Melotte_25",4424,3282226793722500224,0,0.38046599,69.43420672,4.90188863,69.43420671689,4.90188863009
"Melotte_25",4424,3283285795218796800,0,0.27189105,65.26775202,3.26885296,65.26775202203,3.26885296276
"Melotte_25",4424,3283324415564687104,0,0.31623158,65.60496647,3.61903147,65.6049664654,3.61903147444
"Melotte_25",4424,3285426613077584384,0,0.39951887,68.02053657,5.41007563,68.02053657414,5.41007562886
"Melotte_25",4424,3287041688283537408,0,0.33105032,66.31352505,8.04883549,66.31352505335,8.04883548834
"Melotte_25",4424,3287041726938931968,0,0.34555582,66.32120578,8.06775084,66.32120578396,8.06775084138
"Melotte_25",4424,3287167277423046272,0,0.36489982,67.03374475,7.94577266,67.03374474598,7.94577265734
"Melotte_25",4424,3288018093264886016,0,0.41626372,72.46751085,6.10935987,72.46751085028,6.10935987158
"Melotte_25",4424,3288691264962674816,0,0.24363747,74.12611384,7.69970098,74.12611384296,7.69970097554
"Melotte_25",4424,3288784006192725248,0,0.39584841,71.82759193,6.45323129,71.82759192647,6.45323129359
"Melotte_25",4424,3288876846205650816,0,0.4294568,71.53873633,6.75007212,71.53873633479,6.75007211812
"Melotte_25",4424,3289131211349599360,0,0.36100712,70.44566516,7.27570423,70.4456651597,7.27570423288
"Melotte_25",4424,3289363105224130944,0,0.38352292,73.70387237,7.73887804,73.70387236584,7.73887804472
"Melotte_25",4424,3289809060267929856,0,0.42237984,73.48794698,9.2663223,73.4879469791,9.26632230477
"Melotte_25",4424,3290872562889409024,0,0.37826816,77.33212108,9.829551,77.33212107787,9.82955099655
"Melotte_25",4424,3290932829870375680,0,0.3134581,77.60203866,10.41797339,77.60203866445,10.41797338709
"Melotte_25",4424,3291312951656888320,0,0.42928294,73.65783723,9.40905258,73.65783723269,9.40905257551
"Melotte_25",4424,3291495436226226688,0,0.44182089,74.83294905,10.38596614,74.83294905197,10.38596614062
"Melotte_25",4424,3291734202048545792,0,0.34568153,76.47570498,10.58074763,76.47570498154,10.58074763018
"Melotte_25",4424,3292227607891547264,0,0.43952704,69.77608806,7.87098634,69.77608805538,7.87098634103
"Melotte_25",4424,3292367795624174592,0,0.41362768,70.42949732,8.43925095,70.42949731731,8.43925094633
"Melotte_25",4424,3292663564251652608,0,0.47489478,70.21731448,9.08758293,70.21731447773,9.08758292994
"Melotte_25",4424,3293176074109393152,0,0.48316436,71.90507647,10.23296676,71.90507646635,10.23296675709
"Melotte_25",4424,3293652471881614592,0,0.33235959,68.15817737,9.85181426,68.15817737124,9.85181426462
"Melotte_25",4424,3293856362569126400,0,0.34890536,70.71766818,9.99638919,70.71766818385,9.99638918558
"Melotte_25",4424,3294081521934473216,1,0.58571912,71.10806669,11.1460722,71.10806668662,11.14607220366
"Melotte_25",4424,3294240092127139200,0,0.49468853,69.539886,11.31806172,69.53988599678,11.31806172082
"Melotte_25",4424,3294522907134516864,0,0.42865894,73.09978874,10.7193817,73.09978874091,10.71938169936
