source_id,Sdss_mag_u,Sdss_mag_g,Sdss_mag_r,Sdss_mag_i,Sdss_mag_z,Sdss_flux_u,Sdss_flux_g,Sdss_flux_r,Sdss_flux_i,Sdss_flux_z,Sdss_flux_error_u,Sdss_flux_error_g,Sdss_flux_error_r,Sdss_flux_error_i,Sdss_flux_error_z,Jkc_mag_U,Jkc_mag_B,Jkc_mag_V,Jkc_mag_R,Jkc_mag_I,Jkc_flux_U,Jkc_flux_B,Jkc_flux_V,Jkc_flux_R,Jkc_flux_I,Jkc_flux_error_U,Jkc_flux_error_B,Jkc_flux_error_V,Jkc_flux_error_R,Jkc_flux_error_I,Sdss_mag_u_err,Sdss_mag_g_err,Sdss_mag_r_err,Sdss_mag_i_err,Sdss_mag_z_err,Jkc_mag_U_err,Jkc_mag_B_err,Jkc_mag_V_err,Jkc_mag_R_err,Jkc_mag_I_err,2Mass Name,Wise_Id_x,Wise_Id_y,ra,dec,J_mag,J_err,H_mag,H_err,K_mag,K_err,B1_mag,B1_err,B2_mag,B2_err,B3_mag,B3_err,B4_mag,B4_err
6.049884104159208e+17,19.558964376940516,17.551607626925424,16.149641818113942,15.60673129545878,15.305994903988015,5.450222712565358e-31,3.4622382434607025e-30,1.2593407969163037e-29,2.07638308271451e-29,2.739063107324634e-29,1.0318418749845963e-31,1.759735108021122e-32,3.514867514595783e-32,3.544002568978922e-32,7.088008781843651e-32,18.816311821844224,18.121054412691333,16.728755281926084,15.82788944562234,15.0545766755681,1.2230248216550554e-18,3.588047922592412e-18,7.420238888006619e-18,1.0201034626722768e-17,1.1095051687299119e-17,2.351255907969284e-19,2.709207912616541e-20,2.454264978867718e-20,1.976446726471683e-20,1.5852730784889907e-20,0.20555271597864144,0.005518418962563157,0.0030303305704615334,0.0018531512469586477,0.0028096131606138715,0.2087319587250135,0.008198009559525935,0.0035911031758473085,0.002103609924119428,0.0015513117236886564,08500510+1207461,J085005.09+120746.1,J085005.10+120746.1,132.5212748,12.1294874,14.08,0.026,13.465,0.027,13.253,0.028,13.179,0.012,13.175,0.027,11.561,,8.587,
6.049677258534312e+17,19.267855170673833,17.298586873431496,15.929345345988558,15.422302999022868,15.131294855493927,7.126198767297175e-31,4.370843439281405e-30,1.5426303148440688e-29,2.4608140650792042e-29,3.2172296151380374e-29,1.0923026909020505e-31,1.8132002307134368e-32,3.6882900170389415e-32,3.722559178562456e-32,7.058038413506912e-32,18.54471542954021,17.863509692231514,16.49303823298787,15.617792215489324,14.8796403348924,1.5706297819114894e-18,4.548582991886746e-18,9.219443492631141e-18,1.2378930190836182e-17,1.3034784816154347e-17,2.489276997773174e-19,2.815068034065027e-20,2.5450088656023265e-20,2.0686781620722892e-20,1.6316968756125068e-20,0.16642148455212014,0.0045040669250899345,0.0025958973881256434,0.0016424309873203904,0.0023819151123253878,0.17207735338271224,0.006719502071070031,0.0029971529941296587,0.0018144045906463527,0.0013591266737657535,08501802+1158242,J085018.02+115824.2,J085018.02+115824.2,132.5751084,11.9734149,13.934,0.025,13.286,0.026,13.144,0.028,13.045,0.013,13.068,0.028,12.108,0.521,8.035,
6.049672448170982e+17,12.423192250073008,10.501318525953927,9.635424646568786,9.344627555511344,9.187599749895448,3.8969344441395337e-28,2.2880872949920715e-27,5.079607331785237e-27,6.639707959327599e-27,7.6729099276059e-27,5.68069651631808e-30,1.7684013354431647e-30,3.580219229191452e-30,1.725577216238837e-30,3.1429860095939416e-30,11.659676820003725,11.01935074964761,9.958923645608976,9.381523120432234,8.866915753106788,8.914341592745083e-16,2.4862208266276605e-15,3.787481688003878e-15,3.8653671532530064e-15,3.3127884150882296e-15,1.291410266350626e-17,2.1003195327379302e-18,2.5030965799128064e-18,2.017644842928089e-18,7.596848699259984e-19,0.015827153277585587,0.0008391364082286565,0.0007652508125540972,0.0002821692865488596,0.00044474048748923306,0.015728933727582693,0.0009172125556310298,0.000717548705100116,0.0005667327235569252,0.00024897979108142327,08501827+1155212,J085018.26+115521.1,J085018.27+115521.2,132.5761458,11.9225606,8.087,0.02,7.531,0.023,7.423,0.023,7.692,0.005,7.445,0.005,7.371,0.009,7.109,0.16
6.049668668599782e+17,16.443418773199006,15.125861293150656,14.590304467937266,14.4518688134414,14.401661976495085,9.607988857096812e-30,3.233370582446691e-29,5.295149336677716e-29,6.015233280178367e-29,6.299922536159797e-29,1.514731133217799e-31,4.5285293465072e-32,7.377334912266774e-32,5.716675446980863e-32,9.770413699861309e-32,15.66899741981397,15.497999707223396,14.785963715046961,14.379577016036407,14.015551789997488,2.2200411888510326e-17,4.0186493863446237e-17,4.4415495756986216e-17,3.872301760106952e-17,2.8889450679592613e-17,3.427259695531862e-19,6.572625509123546e-20,5.881563532175805e-20,4.1643170601848624e-20,2.425315372353655e-20,0.01711698937487956,0.001520638646403471,0.0015126749218181085,0.0010318471810714111,0.0016838448137285443,0.01676140043362482,0.0017757551827787895,0.0014377474254498072,0.0011676129807119589,0.0009114928272350036,08501838+1154239,J085018.38+115424.0,J085018.38+115424.0,132.5766224,11.9066847,13.521,0.021,13.132,0.026,13.128,0.034,13.033,0.011,13.026,0.028,11.364,,8.059,
6.049748726790033e+17,15.71323683853921,14.562619709667267,14.135267120453314,14.014615054362672,13.976883730873276,1.8823711783571755e-29,5.431904378173823e-29,8.051803207060212e-29,8.998165531716034e-29,9.316365268245176e-29,1.895990145692127e-31,6.13625262604032e-32,1.0182858560844931e-31,6.92497493524331e-32,1.1183967405321351e-31,14.926428562927569,14.886000318752306,14.285756066793915,13.929409709956495,13.5836635538369,4.399350610036519e-17,7.061222111660338e-17,7.040728104804142e-17,5.861869099097569e-17,4.3002586534974244e-17,4.266530857884715e-19,8.568712054112037e-20,8.336505677356963e-20,5.752471754087814e-20,2.961437259201143e-20,0.010935915130400379,0.0012265222606650467,0.00137309592933745,0.0008355809834498964,0.0013033879603434057,0.010529570001888856,0.0013175284332062023,0.0012855554000021896,0.0010654736133946011,0.0007477084309380581,08501906+1202373,J085019.05+120237.2,J085019.06+120237.3,132.5794366,12.043698,13.138,0.022,12.832,0.026,12.775,0.023,12.695,0.01,12.706,0.021,11.659,,8.549,
6.049129177751085e+17,17.460085107326343,15.648493640208791,14.797572754235908,14.562068087284011,14.438947552864427,3.766742715568039e-30,1.9980324803750193e-29,4.374927881659333e-29,5.434664828939283e-29,6.087247764384495e-29,1.253544871313421e-31,3.795721644534355e-32,6.658271914242362e-32,5.121506593500056e-32,8.746413287451254e-32,16.699635265851605,16.119468287614897,15.136385654006041,14.559435467073406,14.097634816771368,8.5922299958944e-18,2.267214888953797e-17,3.216368042774959e-17,3.2811479469979595e-17,2.6785889523825393e-17,2.8269414383231016e-19,5.2912756559446386e-20,5.15922213097093e-20,3.753205487292816e-20,2.1864928076221734e-20,0.036132519628928376,0.0020626053145449863,0.0016523990963881368,0.0010231735178700585,0.0015600313861914253,0.035721956579200194,0.0025339148825303465,0.001741577512737541,0.0012419406705446014,0.0008862705121541963,08501958+1142299,J085019.57+114229.8,J085019.58+114229.8,132.5815996,11.7082988,13.454,0.024,12.989,0.026,12.806,0.023,12.803,0.012,12.823,0.024,12.29,0.533,8.008,
6.049606477473458e+17,16.391382140186558,15.197224059217795,14.764295348923618,14.653351799722678,14.630531686865915,1.0079689264263e-29,3.027682818496476e-29,4.511093829854956e-29,4.9964239345908076e-29,5.102550660102722e-29,1.5867512990808687e-31,4.313899536237475e-32,7.047548447228096e-32,5.277955405074181e-32,9.100807789992993e-32,15.606101724906111,15.522968817847879,14.920485638021852,14.560193138762727,14.227490263676813,2.3524440877959817e-17,3.927285488642839e-17,3.92397059985417e-17,3.278859024817432e-17,2.3766426940377604e-17,3.574283947398025e-19,6.317426604755965e-20,5.67765408883849e-20,3.9821492372399e-20,2.2131761903321584e-20,0.017091730590020917,0.0015469774051524486,0.0016962135554135674,0.0011469137417894474,0.0019364974829943755,0.016496585436008022,0.0017465139230446107,0.0015709686006755686,0.0013186183263435873,0.001011058802983077,08501961+1145446,J085019.60+114544.8,J085019.61+114544.8,132.5817325,11.762465,13.771,0.025,13.456,0.027,13.448,0.035,13.305,0.013,13.382,0.052,11.903,,8.517,
6.049611631434149e+17,14.94959859399949,13.820280430665598,13.437352315472644,13.352919350931934,13.347493302300698,3.8032998159209667e-29,1.0761872134365416e-28,1.5312957381550687e-28,1.655130568190936e-28,1.6634229116767977e-28,3.5606017526893467e-31,1.0281660267797411e-31,1.5746627631402801e-31,9.476261353337494e-32,1.5434336116658238e-31,14.166102983597632,14.13209538873937,13.57180559484057,13.24031840660657,12.93279313315194,8.861735974303462e-17,1.4139753698102174e-16,1.358932114453125e-16,1.1057899470289409e-16,7.83146022850184e-17,8.111553632016712e-19,1.5011616098426173e-19,1.300725807659412e-19,8.905774099598174e-20,3.995064670281303e-20,0.010164526649824361,0.0010372889269074242,0.0011164847714431143,0.0006216258846765422,0.001007417740890047,0.009938241762850627,0.0011526830974558533,0.0010392315310080167,0.0008744265940661424,0.0005538668685423806,08502012+1149110,J085020.12+114911.0,J085020.12+114911.1,132.5838627,11.819751,12.533,0.021,12.298,0.023,12.245,0.022,12.184,0.009,12.229,0.021,12.009,,8.069,
6.049677602131663e+17,17.493952312208258,15.94244839728561,15.214382902128015,14.980462725175109,14.854405114995906,3.6510608835091544e-30,1.5241251904790356e-29,2.980209804469809e-29,3.696705979041507e-29,4.1518146212568877e-29,1.3163643973593083e-31,3.083060846360796e-32,5.363656027916253e-32,4.4881472555092133e-32,8.54690166756048e-32,16.723733995499465,16.375343694449352,15.500670926815879,14.97818564165248,14.511083075039458,8.403619919006793e-18,1.7911935727647694e-17,2.2995964486281628e-17,2.2311344567984926e-17,1.8303189239973737e-17,2.9900930650812797e-19,4.517074303366992e-20,4.054661506726831e-20,2.9953730481738024e-20,1.9405573242598152e-20,0.03914545745657199,0.0021962702298188937,0.0019540622712681407,0.0013181854319005534,0.0022350902979788594,0.03863159361851105,0.0027380352326622707,0.001914376236977875,0.001457637371539522,0.001151129082879146,08502115+1158369,J085021.16+115836.9,J085021.17+115836.9,132.5882113,11.976937,13.853,0.026,13.417,0.03,13.297,0.03,13.189,0.015,13.267,0.042,11.412,,8.201,
6.049736357284268e+17,16.795685205955756,15.398881794928407,14.821520323072882,14.665622088962586,14.606125093953587,6.94585827506298e-30,2.5144747683744246e-29,4.279488570048709e-29,4.9402754533321963e-29,5.218551364202474e-29,1.3159186916526713e-31,3.968896075942752e-32,6.319280333291424e-32,4.976452337359723e-32,8.493650508657467e-32,16.022314925139078,15.79163786910686,15.036209407515123,14.605885771231634,14.226707882585956,1.6033710208587204e-17,3.0663720831125605e-17,3.527249958222909e-17,3.143733272065923e-17,2.378355919047961e-17,2.96556325059211e-19,5.618991310851749e-20,5.258264290389345e-20,3.5531652034371956e-20,2.1235581724002765e-20,0.020569676337548075,0.0017137472273620552,0.0016032456527375247,0.0010936868854711913,0.001767130995599781,0.02008156157732983,0.0019895636064558896,0.001618566300058549,0.0012271397631400743,0.0009694192413421077,08502137+1159089,J085021.36+115908.9,J085021.37+115909.0,132.5890496,11.985838,13.701,0.025,13.333,0.03,13.276,0.033,13.23,0.016,13.443,0.07,11.98,,7.891,
6.049626406121632e+17,16.030823523100686,14.799675617238016,14.32211435839087,14.202826806240942,14.173356875680803,1.4049814515530603e-29,4.366462684964786e-29,6.778822412032038e-29,7.566051228496071e-29,7.774227577541206e-29,2.0619787979357077e-31,5.92158506572803e-32,9.932113880905634e-32,6.811383523284682e-32,1.0995334040557894e-31,15.253521469344328,15.151514728452096,14.494800407759946,14.116724549811735,13.775235719301996,3.2550031430542935e-17,5.529350351227023e-17,5.807641994090124e-17,4.93298937527764e-17,3.604671661303097e-17,4.669582370025295e-19,7.986517662415703e-20,8.031094896723525e-20,5.598437599573236e-20,2.879874719416129e-20,0.015934481070107538,0.00147242281894545,0.0015907859765052438,0.0009774406057244168,0.0015355907879170804,0.015575821028177016,0.0015682224538549536,0.0015014097807843744,0.0012321993682773236,0.0008674255360354822,08502157+1150231,J085021.56+115023.1,J085021.57+115023.1,132.5898935,11.8397669,13.297,0.021,12.994,0.023,12.996,0.026,12.898,0.011,13.005,0.029,11.983,,8.317,
6.049120587816502e+17,15.06655372123685,13.924587418307617,13.528872378358706,13.44387972800984,13.441238663075431,3.414904096168909e-29,9.776086434071606e-29,1.4075085726077008e-28,1.5221172534898582e-28,1.525824326914106e-28,2.905670398541779e-31,9.094919761065424e-32,1.392719951213717e-31,9.250661978954127e-32,1.449976979260002e-31,14.283826143749593,14.238616715915764,13.667534478353474,13.331806272056482,13.02496191347165,7.951142601930847e-17,1.2818385063798925e-16,1.244245872248999e-16,1.0164300383336454e-16,7.194079530165087e-17,6.591468271469734e-19,1.2783533684561057e-19,1.1660949971127542e-19,7.878115766336497e-20,3.9660783665642526e-20,0.009238302048745881,0.0010100855521841183,0.001074328429360953,0.0006598557769121892,0.00103176523973263,0.009000713612042723,0.0010827842413059488,0.0010175412953262962,0.0008415291943565767,0.0005985637016425891,08502161+1140553,J085021.61+114055.2,,,,,,,,,,,,,,,,,
6.049129220709426e+17,18.486031159161705,16.75290336017526,15.695228256846498,15.350293645581068,15.156392315320183,1.4641566230160465e-30,7.225013383838872e-30,1.9138535288474372e-29,2.62955671218241e-29,3.14371432381051e-29,9.898749864604102e-32,2.1346733417620959e-32,4.0331608281412223e-32,3.767434302964155e-32,6.99669414791053e-32,17.72579741051362,17.251811571643433,16.136199438466,15.427878405840055,14.857013374110728,3.3391892670260167e-18,7.990158074741326e-18,1.2806788124452069e-17,1.474513108017697e-17,1.3309282713107719e-17,2.2421217771834337e-19,3.160464446855626e-20,2.909426495993352e-20,2.2647541803775528e-20,1.616946113913285e-20,0.07340356175629933,0.003207872441686288,0.002288027095449828,0.0015555625033015605,0.0024164295376553056,0.07290250998958205,0.004294571698962436,0.002466558867911087,0.001667618683850805,0.0013190620222452909,08502165+1142444,J085021.65+114244.4,J085021.66+114244.5,132.5902558,11.7123694,14.058,0.025,13.454,0.028,13.384,0.033,13.268,0.015,13.279,0.036,12.196,,8.473,
5.98903094592099e+17,16.112400338773575,14.802556657900347,14.186373610764456,13.926352277046895,13.804876011908753,1.3032864034217021e-29,4.3548914759020744e-29,7.681579961268666e-29,9.760208363107729e-29,1.091564983053193e-28,3.5758797768460053e-31,1.6642651994172058e-31,2.3906715696690157e-31,9.039589156016317e-32,3.3306065572804854e-31,15.33574686113635,15.189042664831124,14.443388467449552,13.941031020252098,13.470662522569015,3.0175971129088956e-17,5.341496326675432e-17,6.089261332119274e-17,5.79946046113787e-17,4.771940181766299e-17,7.624309565302462e-19,2.9846721427492474e-19,1.83181679265567e-19,1.310270779077928e-19,3.9651254486330433e-20,0.029789784711871093,0.004149249163440922,0.003379042709915252,0.0010055737395857035,0.0033128216635619524,0.02743238617216466,0.006066776810334011,0.0032661922420366557,0.002453001330752115,0.0009021655955450854,08502250+1134206,J085022.49+113420.4,J085022.49+113420.4,132.5937306,11.57235,12.824,0.021,12.394,0.022,12.316,0.023,12.293,0.007,12.353,0.018,11.56,,8.474,
5.989067710841002e+17,16.83391551932113,15.404117345500786,14.820263333824265,14.66594525896587,14.605550791960091,6.70554053662787e-30,2.50237885600958e-29,4.2844459309362167e-29,4.9388051963358955e-29,5.221312455910364e-29,1.4068545419084554e-31,3.7044046195149627e-32,6.748962019889377e-32,5.061783746764083e-32,8.728701837226406e-32,16.059722857854922,15.80079831614643,15.036191963021281,14.605339264824273,14.22654057610913,1.5490693350692543e-17,3.04060967834937e-17,3.5273066309065856e-17,3.1453160716791814e-17,2.3787224399464957e-17,3.1767156084513995e-19,5.3889721699401396e-20,5.1171457380072817e-20,3.7881840460808006e-20,2.138741362900252e-20,0.02277926593143182,0.001607273096486418,0.001710277717970935,0.0011127715421121146,0.0018150738315780668,0.022265466562616684,0.0019242858539193603,0.0015751027552005868,0.0013076487308066576,0.0009762000354975335,08502300+1137181,J085022.99+113718.0,J085023.00+113718.0,132.5958387,11.6216867,13.702,0.024,13.32,0.028,13.266,0.031,13.224,0.021,13.327,0.045,12.042,0.41,8.513,
6.049636026848339e+17,16.627736186677716,15.08823001480112,14.428464421418816,14.245401724373572,14.16574484960173,8.107846638407719e-30,3.3474029465333336e-29,6.146306752739198e-29,7.275105744942745e-29,7.828923694045605e-29,1.6648353370318856e-31,4.8882904587063553e-32,8.679012693283336e-32,6.458230948284422e-32,1.0795218389639144e-31,15.855748002415602,15.509380297577724,14.679791450809269,14.205922995614337,13.798738435363326,1.8692216349223812e-17,3.976746256913602e-17,4.897826759489064e-17,4.543921309396302e-17,3.5274805342140834e-17,3.761099674363548e-19,7.158362902477731e-20,6.663680792097348e-20,4.8905284298681165e-20,2.742266926093973e-20,0.022294106943433818,0.0015855258584532533,0.0015331350486946522,0.0009638258748494667,0.0014971099351519229,0.02184632367755621,0.0019543851349594454,0.0014771856678912356,0.0011685553985555698,0.0008440524209538597,08502339+1151585,J085023.38+115158.5,J085023.39+115158.5,132.5974648,11.8662606,13.218,0.023,12.797,0.023,12.776,0.025,12.671,0.011,12.81,0.025,11.738,,8.346,
6.049610901282958e+17,14.697917655564744,13.707176128666354,13.408956176055263,13.340132886457233,13.341539386096152,4.795489426663657e-29,1.1943443200893929e-28,1.5718732729862946e-28,1.674737887371254e-28,1.6725697795261974e-28,3.168216776790707e-31,1.0107334820072514e-31,1.5313367005718025e-31,9.607326043756769e-32,1.5022263827417653e-31,13.901524565795746,13.969221739491513,13.514358333090833,13.216502766111532,12.92270065211384,1.1307072417825018e-16,1.6428250038323462e-16,1.4327706178704644e-16,1.130313445054827e-16,7.904597108361901e-17,7.095311209413354e-19,1.5524864698482374e-19,1.2625324971573677e-19,8.656687316923665e-20,4.006721359249997e-20,0.007173089862231151,0.0009188220819724633,0.0010577364766352648,0.0006228450311705447,0.0009751590585043395,0.006813113049441412,0.0010260318437930163,0.0009567318206768077,0.0008315285352372882,0.0005503433486209573,08502376+1148573,J085023.75+114857.5,J085023.76+114857.5,132.5990035,11.8159949,12.535,0.021,12.268,0.022,12.255,0.023,12.175,0.008,12.23,0.018,11.707,,7.995,
5.989071834009556e+17,15.457261531167795,14.799877731599217,13.95333640389321,13.738863190434138,13.488477179275797,2.3828427744976228e-29,4.36564992522198e-29,9.520624539942933e-29,1.1599912781520765e-28,1.4608617845453517e-28,2.0757616138519085e-30,7.041292020615348e-32,4.493873376398737e-31,1.6252073154843141e-31,2.034241857525434e-30,14.732687678873965,15.247530886048612,14.31253917449375,13.722602212082855,13.273597753534602,5.2587791024837254e-17,5.061364860438047e-17,6.86917103854442e-17,7.091843042302448e-17,5.721644869872502e-17,4.649933289601168e-18,1.2691262338706215e-19,9.241681361562392e-20,2.108764129948908e-19,8.495845303957363e-20,0.09458154607289761,0.0017511678228913153,0.00512483293914667,0.0015211721466303581,0.015118815875090922,0.09600328942977654,0.0027224599263575124,0.0014607334699898384,0.0032284436493076607,0.0016121669635774493,08502417+1139580,J085024.17+113957.7,J085024.17+113957.7,132.6007433,11.6660508,12.24,0.023,11.708,0.026,11.599,0.029,11.414,0.006,11.441,0.01,11.475,0.242,8.307,
5.989071791080246e+17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,08502417+1139580,J085024.17+113957.7,J085024.17+113957.7,132.6007433,11.6660508,12.24,0.023,11.708,0.026,11.599,0.029,11.414,0.006,11.441,0.01,11.475,0.242,8.307,
6.049636370445709e+17,17.15132019933717,15.708031839172172,15.09125626170718,14.916303734468507,14.841784761869754,5.005781861098419e-30,1.891416896292491e-29,3.3380858000442416e-29,3.921737366743063e-29,4.2003559495787026e-29,1.2858110589332886e-31,3.4489130881049066e-32,5.965759083731909e-32,4.5213993757699865e-32,7.934962587367903e-32,16.384643191382274,16.120034775324097,15.322337930034173,14.870151933057194,14.470588064384913,1.1484252257935539e-17,2.2660322680152848e-17,2.7100969533997187e-17,2.4645590421292408e-17,1.8998738898892448e-17,2.9083773859204584e-19,4.972394262480245e-20,4.665116594762989e-20,3.3719329349462703e-20,1.9326116343824583e-20,0.02788878256984064,0.0019797908193374784,0.001940405673810593,0.0012517531235196307,0.0020510824006167118,0.02749617958636948,0.0023824499550639164,0.00186896855479586,0.0014854704654689787,0.0011044451067792394,08502434+1152362,J085024.34+115236.1,J085024.34+115236.2,132.6014496,11.8767296,13.924,0.025,13.515,0.03,13.462,0.034,13.393,0.014,13.576,0.049,12.011,,8.453,
5.989031289518349e+17,15.885970159997889,14.827942360070416,14.391797711436077,14.260712205573576,14.2119365032922,1.605506011372129e-29,4.254250474528825e-29,6.357420169573251e-29,7.17323597322929e-29,7.502835051764034e-29,1.8868416181916474e-31,5.088163550814398e-32,8.904982504823938e-32,6.457456568144779e-32,1.0919979570411753e-31,15.104109693416078,15.146312646713252,14.552798149480893,14.18367064008303,13.826994448174574,3.735219452156563e-17,5.555906665055409e-17,5.505550368450893e-17,4.638010675822397e-17,3.4368630005153325e-17,4.275449698328884e-19,7.57322675135878e-20,6.856374930598253e-20,5.022421964630374e-20,2.6931862154022034e-20,0.012759916456272011,0.0012985609135911823,0.0015208153072056726,0.0009773963121879109,0.0015802316181837933,0.012427678182115336,0.0014799612316221328,0.001352129032949184,0.001175725056218146,0.000850801960910066,08502529+1135005,J085025.28+113500.3,J085025.28+113500.4,132.6053708,11.5834515,13.322,0.023,13.033,0.027,12.985,0.029,12.907,0.01,12.938,0.023,11.838,,8.759,
6.049746321608293e+17,16.709905530518007,15.034690545813909,14.220093826796735,13.96728270375872,13.83999039785224,7.516882952770976e-30,3.5166065580599705e-29,7.446676186822606e-29,9.399114030106171e-29,1.0568268556485459e-28,1.7316174711831026e-31,5.639272991618444e-32,8.789846627078498e-32,7.059256340222195e-32,1.1641716046692981e-31,15.94670820320487,15.485863706304446,14.547311932333884,13.978479415458978,13.50070478358181,1.719003332882992e-17,4.0638205063445644e-17,5.533440278840591e-17,5.602840171530387e-17,4.641710887155426e-17,3.92386240958768e-19,7.30312758329492e-20,7.449141813167797e-20,4.9328032075691837e-20,3.084507137520291e-20,0.025011428181972033,0.001741099766046224,0.0012815724059786616,0.000815448154230025,0.0011960173542005165,0.024783427693730962,0.0019511860853036228,0.0014616228879998888,0.0009558943088576456,0.0007214928190180715,08502612+1202102,J085026.10+120209.6,J085026.11+120209.7,132.6088191,12.0360341,12.798,0.023,12.311,0.024,12.219,0.02,12.067,0.007,12.085,0.013,11.424,,8.148,
6.049674853354488e+17,15.574534931339322,14.559934537216925,14.20019304050981,14.09657421480187,14.069758454934707,2.1388780690400381e-29,5.445354837763813e-29,7.584427142922982e-29,8.343923507795861e-29,8.552569617868298e-29,2.2006798478292697e-31,5.882361450159487e-32,9.696325176982695e-32,6.591509924879922e-32,1.1161212606497063e-31,14.780806008447705,14.84338959406411,14.330818343952572,13.999064894919087,13.669064063327156,5.030806305974075e-17,7.343856166439152e-17,6.75449154550277e-17,5.497611446219236e-17,3.9749747537651e-17,4.974793657370473e-19,8.926396583733388e-20,7.729098615373432e-20,5.457917498460467e-20,2.8242007428259487e-20,0.011171079924823532,0.001172869902181516,0.001388061497509568,0.0008577069244196815,0.0014168996169945376,0.010736476931330431,0.0013197033995952952,0.0012423973204088484,0.0010778969537282824,0.0007714104330062719,08502617+1157195,J085026.17+115719.5,J085026.18+115719.5,132.6090973,11.9554428,13.235,0.023,12.918,0.025,12.892,0.028,12.853,0.013,12.917,0.038,11.931,0.454,8.254,
6.049129907904175e+17,15.803107487421748,14.749777604540206,14.390950304613192,14.303936799158897,14.29243034708744,1.7328341769897976e-29,4.571818263099411e-29,6.3623840126575e-29,6.89326985374562e-29,6.96671206018346e-29,1.6111224579901915e-31,4.964662013357508e-32,8.217051463208713e-32,6.094932931504455e-32,9.816387421075254e-32,15.011721701194624,15.03549229428383,14.51869914671424,14.194046770049873,13.881779185603804,4.066973283946158e-17,6.152945697850361e-17,5.681203439620061e-17,4.5938974056676746e-17,3.2677462561576414e-17,3.6128571295968695e-19,7.534219655086733e-20,6.545928441286588e-20,4.640792597055136e-20,2.5474096406703743e-20,0.010094756937317484,0.0011790305261686702,0.0014022338564000044,0.000959992788576414,0.00152984752791879,0.009645034560973983,0.001329472980232193,0.0012509940152637977,0.0010968195622261501,0.0008463982997498368,08502682+1142566,J085026.82+114256.8,J085026.83+114256.8,132.6118074,11.7157998,13.472,0.023,13.163,0.025,13.109,0.03,13.07,0.011,13.12,0.026,11.798,,8.235,
5.989030602324763e+17,19.675644037521145,17.54047315093043,16.039656151674258,15.293117652881811,14.864976982835195,4.894883782846622e-31,3.497926983092759e-30,1.393598080020044e-29,2.7717428688472156e-29,4.111584374033432e-29,1.0383047554754075e-31,1.761655457236874e-32,3.8131042343228537e-32,4.1118991792599637e-32,7.982316879627456e-32,18.971616525929186,18.14421771390059,16.65588739906061,15.657987667646225,14.676173193992895,1.0600183651756966e-18,3.512310600471764e-18,7.935330881872974e-18,1.192902456583451e-17,1.5721382073694874e-17,2.3699289470988865e-19,2.5676366690324048e-20,2.5112877754200733e-20,2.1226219250553626e-20,1.847160030798756e-20,0.2303068090283831,0.005468076147606336,0.0029707455679483298,0.001610696958731445,0.0021078712354287675,0.2427427434375709,0.007937157072209391,0.003436020625892941,0.0019319328754226455,0.0012756693476561548,08502683+1133427,J085026.80+113342.4,J085026.81+113342.5,132.6117141,11.5618124,13.605,0.023,12.969,0.026,12.765,0.029,12.664,0.01,12.647,0.019,11.433,0.26,8.061,
6.049623657342557e+17,14.762176309348597,13.595604232633782,13.169162983537056,13.065121991530184,13.04310240363204,4.519906763190062e-29,1.3236047192484236e-28,1.9603553695575418e-28,2.1575019821673943e-28,2.2017045430160936e-28,4.068444188166599e-31,1.1884664243955376e-31,1.8610955503860284e-31,1.120626335824835e-31,1.8413159533781894e-31,13.977833424385317,13.921086171232236,13.322117237806502,12.967665071024442,12.638336033049292,1.0539660706084328e-16,1.717297475565433e-16,1.7103031865399107e-16,1.4214578020747266e-16,1.0271304083906149e-16,9.27641124343418e-19,1.6048104415963016e-19,1.5570047563765841e-19,1.0512879528733757e-19,4.7324810504673035e-20,0.009772894405929423,0.0009748839712798661,0.0010307614889357726,0.0005639413520205353,0.0009080162010488338,0.009556033935141444,0.0010146179232233994,0.0009884191576574716,0.0008029935115869709,0.0005002505984488468,08502698+1148313,J085026.98+114831.2,J085026.98+114831.2,132.6124538,11.8086943,12.177,0.021,11.903,0.022,11.829,0.022,11.765,0.007,11.836,0.013,11.202,,8.218,
6.049642555198552e+17,15.622634468988984,14.457037779321816,14.008011839597224,13.887599264331051,13.853856910148032,2.0461911991953617e-29,5.986664056646627e-29,9.053057195327058e-29,1.011486973998736e-28,1.0434153847636345e-28,2.2083647813333804e-31,6.654629519761828e-32,1.0886991493066554e-31,7.31507735457409e-32,1.1857851360628257e-31,14.845882989497035,14.792521061431483,14.171308743025342,13.802165983668807,13.45509904257893,4.73812816625579e-17,7.696115475960827e-17,7.823417421022614e-17,6.590731306772129e-17,4.840836148251804e-17,5.015187828333305e-19,9.198331877757378e-20,8.858416479838184e-20,6.151127521370937e-20,3.064991131144479e-20,0.011717876596035041,0.0012068778422326795,0.001305680564021786,0.0007852048052649797,0.0012338804584322868,0.011492240833972003,0.0012976626941548304,0.0012293736830584713,0.0010133172692344849,0.0006874374047028855,08502805+1154505,J085028.04+115450.5,J085028.05+115450.6,132.6169013,11.9140601,12.968,0.021,12.665,0.025,12.563,0.026,12.558,0.01,12.61,0.027,11.422,,8.445,
